"id","model_id","main_crop","intervention_recla","intervention_recla_detail_1","intervention_recla_detail_2","intervention_recla_detail_3","y_metric_recla","effect_size_type","x_metric_recla","x_metric_unit","model_analysis_raw","model_method","coefficient_type","coefficient","coefficient_num","variance_metric","variance_value","variance_value_num","z_t_value","z_t_value_num","p_value","p_value_num","df_original","n_predictors","n_predictors_num","n_samples","n_samples_num","country","x_metric_unit_recla","factor","factor_metric_unit"
"385",2,"nd","crop rotation","cover crops","maintain soil moisture",NA,"intensity (percentage of area under diversified farming system)","partial correlation","farm size","1= 1000 acres, 0=otherwise","ordinary least squares (OLS)","OLS","coefficient value","-0.30399999999999999",-0.304,"robust standard error","0.14199999999999999",0.142,"nd",NA,"0.05",0.05,"nd","21",21,113,113,"USA","1= 1000 acres, 0=otherwise","farm size","farm size (1= 1000 acres, 0=otherwise)"
"385",2,"nd","crop rotation","cover crops","maintain soil moisture",NA,"intensity (percentage of area under diversified farming system)","partial correlation","farm size","1= squared(1000 acres), 0=otherwise","ordinary least squares (OLS)","OLS","coefficient value","1.0999999999999999E-2",0.011,"robust standard error","0.01",0.01,"nd",NA,"nd",NA,"nd","21",21,113,113,"USA","1= squared(1000 acres), 0=otherwise","farm size","farm size (1= squared(1000 acres), 0=otherwise)"
"391",1,"nd","integrated crop-livestock",NA,NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","Cragg two-step regression model -Step 1 Probit","probit","coefficient value","0.35",0.35,"standard error","0.2",0.2,"nd",NA,"nd",NA,"nd","17",17,608,608,"Ghana","ha","farm size","farm size (ha)"
"391",2,"nd","integrated crop-livestock",NA,NA,NA,"herfindahl index","partial correlation","farm size","ha","Cragg two-step regression model -Step 2 truncated regression model","truncated","coefficient value","-1.5E-3",-0.0015,"standard error","8.5000000000000006E-3",0.0085,"nd",NA,"nd",NA,"nd","17",17,593,593,"Ghana","ha","farm size","farm size (ha)"
"406",1,"nd","crop rotation and intercropping","unespecified",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","1= Farmers who owned land below 10 ac (4.05 ha); 0=otherwise","multinomial logistic regression (MLR)","logit","coefficient value","0.63600000000000001",0.636,"p value","0.628",0.628,"nd",NA,"0.628",0.628,"nd","12",12,212,212,"Myanmar","1= Farmers who owned land below 10 ac (4.05 ha); 0=otherwise","farm size","farm size (1= Farmers who owned land below 10 ac (4.05 ha); 0=otherwise)"
"430",1,"nd","integrated crop-livestock",NA,NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","multinomial logit analysis","logit","coefficient value","-2E-3",-0.002,"p value","0.996",0.996,"nd",NA,"0.996",0.996,"nd","6",6,120,120,"Benin","ha","farm size","farm size (ha)"
"430",2,"nd","agroforestry","unespecified",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","multinomial logit analysis","logit","coefficient value","0.60299999999999998",0.603,"p value","0.13900000000000001",0.139,"nd",NA,"0.13900000000000001",0.139,"nd","6",6,120,120,"Benin","ha","farm size","farm size (ha)"
"442",1,"Rubber","agroforestry","unespecified",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","logistic regression model","logit","coefficient value","5.5E-2",0.055,"p value","nd",NA,"nd",NA,"nd",NA,"nd","14",14,200,200,"Thailand","ha","farm size","farm size (ha)"
"452",1,"Maize","intercropping","n fixing",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","probit regression model","probit","coefficient value","8.0000000000000002E-3",0.008,"standard error","8.9999999999999993E-3",0.009,"nd",NA,"nd",NA,"nd","9",9,400,400,"Zambia","ha","farm size","farm size (ha)"
"452",2,"nd","agroforestry","unespecified",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","probit regression model","probit","coefficient value","-3.0000000000000001E-3",-0.003,"standard error","8.9999999999999993E-3",0.009,"nd",NA,"nd",NA,"nd","9",9,400,400,"Zambia","ha","farm size","farm size (ha)"
"458",0,"nd","crop rotation","unespecified",NA,NA,"probability of adoption diversified farming system","partial correlation","farm size","ha","CMLE probit models","probit","coefficient value","-1E-4",-1e-04,"p value","nd",NA,"nd",NA,"nd",NA,"nd","27",27,8208,8208,"Zambia","ha","farm size","farm size (ha)"
"458",1,"nd","crop rotation","unespecified",NA,NA,"intensity (percentage of area under diversified farming system)","partial correlation","farm size","ha","random effects tobit model","tobit","coefficient value","-2.5000000000000001E-2",-0.025,"p value","0.01",0.01,"nd",NA,"0.01",0.01,"nd","27",27,8208,8208,"Zambia","ha","farm size","farm size (ha)"
"458",2,"nd","crop rotation","unespecified",NA,NA,"intensity (percentage of area under diversified farming system)","partial correlation","farm size","ha","fractional probit model","probit","coefficient value","-0.27200000000000002",-0.272,"p value","0.01",0.01,"nd",NA,"0.01",0.01,"nd","27",27,8208,8208,"Zambia","ha","farm size","farm size (ha)"
"458",3,"nd","crop rotation","unespecified",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","Multivariate Probit","probit","coefficient value","-3.0000000000000001E-3",-0.003,"p value","0.88900000000000001",0.889,"nd",NA,"0.88900000000000001",0.889,"nd","27",27,8208,8208,"Zambia","ha","farm size","farm size (ha)"
"473",1,"Maize","intercropping","n fixing",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","acres","multivariate probit mode","probit","coefficient value","-0.46",-0.18615556,"standard error","6.8000000000000005E-2",0.027518648,"nd",NA,"1E-3",0.001,"nd","32",32,1539,1539,"Tanzania","ha","farm size","farm size (ha)"
"473",2,"Maize","crop rotation","n fixing",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","acres","multivariate probit mode","probit","coefficient value","0.17299999999999999",0.070010678,"standard error","8.3000000000000004E-2",0.033588938,"nd",NA,"0.05",0.05,"nd","32",32,1539,1539,"Tanzania","ha","farm size","farm size (ha)"
"489",1,"Sorghum","crop rotation","n fixing",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","acres","Logit regression","logit","coefficient value","5.3999999999999999E-2",0.021853044,"p value","nd",NA,"nd",NA,"nd",NA,"nd","11",11,120,120,"Uganda","ha","farm size","farm size (ha)"
"489",2,"Sorghum","intercropping","n fixing",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","acres","Logit regression","logit","coefficient value","0.35399999999999998",0.143258844,"p value","nd",NA,"nd",NA,"nd",NA,"nd","11",11,120,120,"Uganda","ha","farm size","farm size (ha)"
"500",1,"Soybean","crop rotation","rotation of annual crops","undefined",NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","tobit model","tobit","coefficient value","-8.0000000000000002E-3",-0.008,"t value","-0.20100000000000001",-0.201,"-0.20100000000000001",-0.201,"nd",NA,"nd","11",11,400,400,"Nigeria","ha","farm size","farm size (ha)"
"510",1,"Rice","crop rotation","rotation of annual crops","undefined",NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","bivariate probit model","probit","coefficient value","-0.24299999999999999",-0.243,"t value","-1.62",-1.62,"-1.62",-1.62,"nd",NA,"nd","12",12,406,406,"Bangladesh","ha","farm size","farm size (ha)"
"517",1,"nd","agroforestry","undefined",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","Probit regression model","probit","coefficient value","0.65959999999999996",0.6596,"p value","1E-4",1e-04,"nd",NA,"1E-4",1e-04,"nd","14",14,400,400,"Nigeria","ha","farm size","farm size (ha)"
"558",1,"Cassava","intercropping","undefined",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","Probit model","probit","coefficient value","0.04",0.04,"standard error","0.01",0.01,"nd",NA,"0.01",0.01,"nd","12",12,767,767,"Vietnam, Thailand","ha","farm size","farm size (ha)"
"558",2,"Cassava","agroforestry","boundary planting","living fences or hedgerows",NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","Probit model","probit","coefficient value","0.05",0.05,"standard error","0.02",0.02,"nd",NA,"0.01",0.01,"nd","12",12,767,767,"Vietnam, Thailand","ha","farm size","farm size (ha)"
"568",NA,"Maize","pull-push",NA,NA,NA,"intensity (area under diversified farming system)","partial correlation","farm size","acres","Generalized Propensity score","other","marginal effect","-2.7E-2",-0.010926522,"standard error","7.0000000000000001E-3",0.002832802,"nd",NA,"0.01",0.01,"nd","18",18,560,560,"Uganda","ha","farm size","farm size (ha)"
"607",1,"Maize","crop rotation","unespecified",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","acres","Logit regressions model","logit","coefficient value","-0.153",-0.061916958,"p value","0.05",0.05,"nd",NA,"0.05",0.05,"nd","36",36,692,692,"Uganda","ha","farm size","farm size (ha)"
"624",1,"Maize","intercropping or crop rotation","n fixing",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","multivariate probit model","probit","coefficient value","0.54100000000000004",0.541,"p value","0.01",0.01,"nd",NA,"0.01",0.01,"nd","27",27,1500,1500,"Kenya","ha","farm size","farm size (ha)"
"624",2,"Maize","intercropping or crop rotation","n fixing",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","multivariate probit model","probit","coefficient value","-0.318",-0.318,"p value","0.01",0.01,"nd",NA,"0.01",0.01,"nd","28",28,29373,29373,"Malawi","ha","farm size","farm size (ha)"
"624",3,"Maize","intercropping or crop rotation","n fixing",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","multivariate probit model","probit","coefficient value","6.0000000000000001E-3",0.006,"p value","nd",NA,"nd",NA,"nd",NA,"nd","27",27,3861,3861,"Ethiopia","ha","farm size","farm size (ha)"
"624",4,"Maize","intercropping or crop rotation","n fixing",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","multivariate probit model","probit","coefficient value","-0.19500000000000001",-0.195,"p value","0.05",0.05,"nd",NA,"0.05",0.05,"nd","27",27,1539,1539,"Tanzania","ha","farm size","farm size (ha)"
"631",1,"nd","land with temporary fallow","natural fallow",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","multivariate probit (MVP) modeling","probit","coefficient value","2.8000000000000001E-2",0.028,"standard error","1.4E-2",0.014,"nd",NA,"0.05",0.05,"nd","32",32,440,440,"Burkina Faso","ha","farm size","farm size (ha)"
"631",2,"nd","agroforestry",NA,NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","multivariate probit (MVP) modeling","probit","coefficient value","1.4999999999999999E-2",0.015,"standard error","1.0999999999999999E-2",0.011,"nd",NA,"nd",NA,"nd","32",32,440,440,"Burkina Faso","ha","farm size","farm size (ha)"
"633",NA,"nd","agroforestry","unespecified",NA,NA,"intensity (percentage of area under diversified farming system)","partial correlation","farm size","Mukhamas (1Mukhamas= 0.73 ha)","multiple regression analysis","other","coefficient value","0.122",0.08906,"p value","1.2E-2",0.012,"nd",NA,"1.2E-2",0.012,"nd","11",11,300,300,"Sudan","ha","farm size","farm size (ha)"
"638",1,"nd","agroforestry","unespecified",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","logit regression model","logit","marginal effect","4.0000000000000001E-3",0.004,"p value","0.05",0.05,"nd",NA,"0.05",0.05,"nd","27",27,595,595,"Kenya","ha","farm size","farm size (ha)"
"672",1,"nd","agroforestry","parklands","scattered trees",NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","1= 100-399 fa, 0= <100 fa (1fa=0.42 ha)","Logistic regression analysis","logit","coefficient value","2.2949999999999999",2.295,"standard error","0.60599999999999998",0.606,"nd",NA,"0",0,"nd","8",8,274,274,"Sudan","1= 100-399 fa, 0= <100 fa (1fa=0.42 ha)","farm size","farm size (1= 100-399 fa, 0= <100 fa (1fa=0.42 ha))"
"672",1,"nd","agroforestry","parklands","scattered trees",NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","1= 400-1000 fa; 0= <100 fa (1fa=0.42 ha)","Logistic regression analysis","logit","coefficient value","0.27400000000000002",0.274,"standard error","0.42399999999999999",0.424,"nd",NA,"0.51800000000000002",0.518,"nd","8",8,274,274,"Sudan","1= 400-1000 fa; 0= <100 fa (1fa=0.42 ha)","farm size","farm size (1= 400-1000 fa; 0= <100 fa (1fa=0.42 ha))"
"672",1,"nd","agroforestry","parklands","scattered trees",NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","1= more than 1000 fa; 0= <100 fa (1fa=0.42 ha), 0= otherwise","Logistic regression analysis","logit","coefficient value","7.0000000000000001E-3",0.007,"standard error","0.45200000000000001",0.452,"nd",NA,"0.98799999999999999",0.988,"nd","8",8,274,274,"Sudan","1= more than 1000 fa; 0= <100 fa (1fa=0.42 ha), 0= otherwise","farm size","farm size (1= more than 1000 fa; 0= <100 fa (1fa=0.42 ha), 0= otherwise)"
"674",1,"nd","intercropping",NA,NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","Probit model","probit","marginal effect","-8.5000000000000006E-3",-0.0085,"standard error","5.1999999999999998E-3",0.0052,"nd",NA,"0.1",0.1,"nd","36",36,1533,1533,"Ethiopia","ha","farm size","farm size (ha)"
"674",2,"nd","intercropping",NA,NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","instrumental variables (IV) estimation","instrumental_variable","coefficient value","-2.1499999999999998E-2",-0.0215,"standard error","3.7499999999999999E-2",0.0375,"nd",NA,"nd",NA,"nd","38",38,1440,1440,"Ethiopia","ha","farm size","farm size (ha)"
"709",1,"nd","agroforestry","boundary planting","living fences or hedgerows",NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","Probit model","probit","marginal effect","8.2000000000000003E-2",0.082,"robust standard error","4.2999999999999997E-2",0.043,"na",NA,"0.1",0.1,"nd","16",16,240,240,"Uganda","ha","farm size","farm size (ha)"
"709",2,"nd","soil bund with contour cultivation","perennial grass",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","Probit model","probit","marginal effect","-2.5000000000000001E-2",-0.025,"robust standard error","4.7E-2",0.047,"na",NA,"nd",NA,"nd","16",16,240,240,"Uganda","ha","farm size","farm size (ha)"
"714",1,"Maize","pull-push",NA,NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","acres","logit regression","logit","coefficient value","0.48",0.19424928,"standard error","3.7999999999999999E-2",0.015378068,"nd",NA,"nd",NA,"nd","9",9,923,923,"Kenya","ha","farm size","farm size (ha)"
"737",1,"Jatropha","agroforestry","exotic trees",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","logistic multilevel models","logit","coefficient value","1.27",1.27,"standard error","0.67",0.67,"nd",NA,"0.1",0.1,"nd","37",37,2312,2312,"Mali","ha","farm size","farm size (ha)"
"737",2,"Jatropha","agroforestry","exotic trees",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","logistic multilevel models","logit","coefficient value","1.46",1.46,"standard error","0.38",0.38,"nd",NA,"0.01",0.01,"nd","37",37,2312,2312,"Mali","ha","farm size","farm size (ha)"
"750",1,"nd","agroforestry","homegarden",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","acres","binary logistic regression model","logit","coefficient value","1.1779999999999999",0.476720108,"standard error","0.48799999999999999",0.197486768,"nd",NA,"1.6E-2",0.016,"nd","15",15,96,96,"Uganda","ha","farm size","farm size (ha)"
"750",2,"nd","agroforestry","parklands","scattered trees",NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","acres","binary logistic regression model","logit","coefficient value","0.56799999999999995",0.229861648,"standard error","0.61299999999999999",0.248072518,"nd",NA,"0.35499999999999998",0.355,"nd","15",15,83,83,"Uganda","ha","farm size","farm size (ha)"
"750",3,"nd","agroforestry","boundary planting","living fences or hedgerows",NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","acres","binary logistic regression model","logit","coefficient value","-0.10100000000000001",-0.040873286,"standard error","0.307",0.124238602,"nd",NA,"0.74299999999999999",0.743,"nd","15",15,96,96,"Uganda","ha","farm size","farm size (ha)"
"754",1,"Maize","intercropping or crop rotation","n fixing",NA,NA,"diversity adoption (1= no, 2= yes)","partial correlation","farm size","acres","multinomial logit model","logit","coefficient value","-1.4999999999999999E-2",-0.00607029,"standard error","2.4E-2",0.009712464,"nd",NA,"nd",NA,"nd","27",27,2937,2937,"Malawi","ha","farm size","farm size (ha)"
"754",2,"Maize","intercropping or crop rotation","n fixing",NA,NA,"diversity adoption (1= no, 2= yes)","partial correlation","farm size","acres","multinomial logit model","logit","coefficient value","-7.8E-2",-0.031565508,"standard error","4.4999999999999998E-2",0.01821087,"nd",NA,"0.1",0.1,"nd","27",27,2937,2937,"Malawi","ha","farm size","farm size (ha)"
"792",3,"Maize","intercropping","n fixing",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","seemingly unrelated probit model","probit","coefficient value","0.36",0.36,"standard error","0.24",0.24,"nd",NA,"0.1",0.1,"nd","22",22,613,613,"Tanzania","ha","farm size","farm size (ha)"
"792",4,"Pigeonpea","intercropping","n fixing",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","seemingly unrelated probit model","probit","coefficient value","0.39",0.39,"standard error","0.2",0.2,"nd",NA,"0.05",0.05,"nd","23",23,613,613,"Tanzania","ha","farm size","farm size (ha)"
"792",1,"Maize","intercropping","n fixing",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","recursive bivariate probit","probit","coefficient value","0.32",0.32,"standard error","0.25",0.25,"nd",NA,"nd",NA,"nd","22",22,613,613,"Tanzania","ha","farm size","farm size (ha)"
"792",2,"Pigeonpea","intercropping","n fixing",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","recursive bivariate probit","probit","coefficient value","0.14000000000000001",0.14,"standard error","0.12",0.12,"nd",NA,"nd",NA,"nd","23",23,613,613,"Tanzania","ha","farm size","farm size (ha)"
"804",1,"Corn","agroforestry","hedgerow",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","probit regressions","probit","coefficient value","1.2824",1.2824,"standard error","0.45529999999999998",0.4553,"nd",NA,"nd",NA,"nd","14",14,89,89,"Philippines","ha","farm size","farm size (ha)"
"804",2,"Corn","agroforestry","hedgerow",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","probit regressions","probit","coefficient value","-1.0181",-1.0181,"standard error","0.84709999999999996",0.8471,"nd",NA,"nd",NA,"nd","9",9,89,89,"Philippines","ha","farm size","farm size (ha)"
"815",3,"nd","agroforestry","unespecified",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","Multiple regression analysis with logistic modeling","logit","coefficient value","-0.05",-0.05,"p value","0.1",0.1,"nd",NA,"0.1",0.1,"nd","15",15,421,421,"India","ha","farm size","farm size (ha)"
"825",1,"nd","agroforestry","unespecified",NA,NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","ha","logistic regression analysis","logit","coefficient value","4.9123000000000001",4.9123,"standard error","2.1741999999999999",2.1742,"nd",NA,"0.05",0.05,"nd","10",10,172,172,"Bangladesh","ha","farm size","farm size (ha)"
"825",2,"nd","agroforestry","unespecified",NA,NA,"abundance","partial correlation","farm size","ha","ordinary least-square regression analysis results","OLS","coefficient value","148.33699999999999",148.337,"standard error","38.15",38.15,"3.89",3.89,"0.01",0.01,"nd","10",10,172,172,"Bangladesh","ha","farm size","farm size (ha)"
"895",1,"Corn","crop rotation","rotation of annual crops","n fixing",NA,"diversity adoption (1=yes, 0=no)","partial correlation","farm size","acres","multinomial logit model","logit","marginal effect","8.9999999999999998E-4",0.0003642174,"standard error","6.9999999999999999E-4",0.0002832802,"nd",NA,"nd",NA,"nd","15",15,539,539,"USA","ha","farm size","farm size (ha)"
"923",1,"Soybean","crop rotation","rotation of annual crops","undefined",NA,"intensity (percentage of area under diversified farming system)","partial correlation","farm size","acres","tobit model","tobit","coefficient value","-3.0000000000000001E-5",-1.214058e-05,"t value","-0.79700000000000004",-0.797,"-0.79700000000000004",-0.797,"nd",NA,"nd","10",10,54,54,"USA","ha","farm size","farm size (ha)"
"923",2,"Soybean","crop rotation","rotation of annual crops","undefined",NA,"intensity (percentage of area under diversified farming system)","partial correlation","farm size","acres","tobit model","tobit","coefficient value","-2.0000000000000001E-4",-8.09372e-05,"t value","-0.754",-0.754,"-0.754",-0.754,"nd",NA,"nd","7",7,54,54,"USA","ha","farm size","farm size (ha)"
